polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models summarized in this file assume the symmetric Voyager wind profile from Tollefson et al. (2018, Icarus 311) Table 1.
the polar and equatorial radii in this file come from random draws in j2 and j4 from the Jacobson (2009, AJ 137) error ellipsoid,
followed by direct integration of Equation (3) from the Voyager 2 occultation point reported in Lindal (1992, AJ 103) to either the equator or the pole.
index         r_pol_km          r_eq_km               j2               j4               j6
 7440      24283.45538      24763.56479   3.50950788e-03  -3.52275126e-05   1.92430142e-06
 7441      24283.50118      24763.56716   3.50897240e-03  -3.59079115e-05   1.54046071e-06
 7442      24283.48507      24763.56151   3.50916043e-03  -3.56320832e-05   1.29076148e-06
 7443      24283.47467      24763.56779   3.50919968e-03  -3.56416580e-05   1.81417512e-06
 7444      24283.53490      24763.55372   3.50889865e-03  -3.59011675e-05   3.70997446e-07
 7445      24283.49954      24763.55609   3.50936791e-03  -3.54028017e-05   9.29269925e-07
 7446      24283.54069      24763.56246   3.50903735e-03  -3.58433121e-05   1.12503085e-06
 7447      24283.47261      24763.55427   3.50951127e-03  -3.52215717e-05   9.14308676e-07
 7448      24283.48030      24763.58077   3.50885538e-03  -3.60931369e-05   2.65029507e-06
 7449      24283.43135      24763.56997   3.50963946e-03  -3.52482319e-05   2.17702395e-06
 7450      24283.49421      24763.56548   3.50908762e-03  -3.57635746e-05   1.50641456e-06
 7451      24283.43178      24763.55566   3.50996648e-03  -3.47701639e-05   1.29994868e-06
 7452      24283.43975      24763.56742   3.50945070e-03  -3.52836417e-05   2.15240363e-06
 7453      24283.55017      24763.54575   3.50910957e-03  -3.57151539e-05  -3.29917553e-07
 7454      24283.49568      24763.54719   3.50961654e-03  -3.51950268e-05   1.21429238e-07
 7455      24283.58521      24763.56201   3.50828263e-03  -3.67332050e-05   3.63940702e-07
 7456      24283.45946      24763.55718   3.50972786e-03  -3.50712195e-05   1.17804072e-06
 7457      24283.43105      24763.57058   3.50960230e-03  -3.51951215e-05   2.41093047e-06
 7458      24283.52854      24763.54342   3.50930510e-03  -3.55397989e-05  -4.89545100e-07
 7459      24283.49582      24763.56195   3.50909479e-03  -3.57886222e-05   1.10244874e-06
 7460      24282.91621      24763.55396   3.50996804e-03  -3.48290761e-05   1.00366440e-06
 7461      24283.49278      24763.56327   3.50904803e-03  -3.56921252e-05   1.50727187e-06
 7462      24283.49127      24763.57763   3.50868777e-03  -3.61758536e-05   2.43438304e-06
 7463      24283.44960      24763.56904   3.50932287e-03  -3.54175344e-05   2.22645781e-06
 7464      24283.50394      24763.55912   3.50907966e-03  -3.56924299e-05   1.05803165e-06
 7465      24283.47716      24763.54667   3.50963766e-03  -3.50005194e-05   4.52061833e-07
 7466      24283.48523      24763.55765   3.50942151e-03  -3.53916374e-05   1.02163058e-06
 7467      24283.53224      24763.56453   3.50878473e-03  -3.62670203e-05   8.16796869e-07
 7468      24283.48418      24763.56049   3.50946113e-03  -3.54110566e-05   1.19169257e-06
 7469      24283.43273      24763.58164   3.50927774e-03  -3.55303197e-05   3.27677252e-06
 7470      24283.47951      24763.54375   3.50979354e-03  -3.49197747e-05   9.92720563e-08
 7471      24283.51377      24763.54315   3.50970544e-03  -3.50974426e-05  -1.97822448e-07
 7472      24283.53438      24763.56613   3.50878528e-03  -3.62229351e-05   1.06439190e-06
 7473      24283.55128      24763.53926   3.50904014e-03  -3.57948508e-05  -1.02281612e-06
 7474      24283.52111      24763.54887   3.50926161e-03  -3.55238262e-05   1.38582785e-07
 7475      24283.40716      24763.56903   3.50989180e-03  -3.48648181e-05   2.51164248e-06
 7476      24283.46373      24763.55296   3.50994870e-03  -3.49081516e-05   7.67626625e-07
 7477      24283.51250      24763.55637   3.50921245e-03  -3.55784397e-05   8.24623846e-07
 7478      24283.51314      24763.56761   3.50879311e-03  -3.60938919e-05   1.46905686e-06
 7479      24283.48283      24763.55149   3.50951581e-03  -3.52872582e-05   4.96656061e-07
 7480      24283.50711      24763.54813   3.50940961e-03  -3.53824602e-05   1.36365955e-07
 7481      24283.41411      24763.55838   3.51005722e-03  -3.46300727e-05   1.71778077e-06
 7482      24283.45442      24763.56974   3.50926401e-03  -3.54713103e-05   2.27177917e-06
 7483      24283.45299      24763.55566   3.50981596e-03  -3.49269957e-05   1.20119037e-06
 7484      24283.41749      24763.57150   3.50980707e-03  -3.50487592e-05   2.49060159e-06
 7485      24283.48069      24763.54900   3.50966370e-03  -3.50251199e-05   5.83100582e-07
 7486      24283.52386      24763.56265   3.50876509e-03  -3.60890588e-05   1.04656193e-06
 7487      24283.56025      24763.55086   3.50878107e-03  -3.60677029e-05  -7.50810770e-08
 7488      24283.40768      24763.55365   3.51025546e-03  -3.44242833e-05   1.38997763e-06
 7489      24283.52913      24763.56721   3.50864313e-03  -3.62432807e-05   1.34696582e-06
 7490      24283.57619      24763.54905   3.50859581e-03  -3.62474762e-05  -3.41621614e-07
 7491      24283.52158      24763.54893   3.50915899e-03  -3.56971271e-05  -6.35983948e-08
 7492      24283.45253      24763.56651   3.50967497e-03  -3.52524278e-05   1.77340011e-06
 7493      24283.54290      24763.55693   3.50876812e-03  -3.60995707e-05   4.62124106e-07
 7494      24283.54179      24763.54425   3.50920406e-03  -3.55915996e-05  -3.58824589e-07
 7495      24283.47383      24763.55614   3.50961725e-03  -3.51529914e-05   1.07666579e-06
 7496      24283.47984      24763.56809   3.50904594e-03  -3.57635922e-05   1.82546205e-06
 7497      24283.51257      24763.55912   3.50898233e-03  -3.58524717e-05   8.69458345e-07
 7498      24283.51956      24763.55159   3.50928001e-03  -3.56020550e-05   2.05515396e-07
 7499      24283.53627      24763.54645   3.50926588e-03  -3.55722393e-05  -2.03670596e-07
 7500      24283.43829      24763.54870   3.51023067e-03  -3.46050746e-05   5.60999095e-07
 7501      24283.44543      24763.56241   3.50977448e-03  -3.51577248e-05   1.42569722e-06
 7502      24283.54860      24763.54224   3.50919479e-03  -3.56064937e-05  -5.73444022e-07
 7503      24283.53407      24763.54739   3.50909329e-03  -3.57619002e-05  -2.46570295e-07
 7504      24283.44124      24763.56192   3.50963454e-03  -3.50597566e-05   1.80552537e-06
 7505      24283.47052      24763.56565   3.50941683e-03  -3.54713397e-05   1.62924437e-06
 7506      24283.42642      24763.55240   3.50891238e-03  -3.59475856e-05   1.23061192e-07
 7507      24283.50878      24763.55833   3.50919211e-03  -3.56982121e-05   7.90476566e-07
 7508      24283.46893      24763.55067   3.50982209e-03  -3.50167645e-05   5.13824647e-07
 7509      24283.57535      24763.55451   3.50850827e-03  -3.63682287e-05   6.40518647e-08
 7510      24283.47575      24763.55825   3.50956519e-03  -3.52085394e-05   1.24455021e-06
 7511      24283.51760      24763.54825   3.50923307e-03  -3.55688473e-05   2.80361141e-08
 7512      24283.50746      24763.55597   3.50919275e-03  -3.55903276e-05   7.91935309e-07
 7513      24283.54986      24763.54812   3.50907129e-03  -3.57923154e-05  -2.06537469e-07
 7514      24283.47852      24763.55558   3.50929523e-03  -3.53928200e-05   1.01681581e-06
 7515      24283.44810      24763.56181   3.50965133e-03  -3.51231444e-05   1.63332837e-06
 7516      24283.45127      24763.57805   3.50915598e-03  -3.56541239e-05   2.85323677e-06
 7517      24283.47533      24763.55253   3.50963255e-03  -3.50778515e-05   8.61255137e-07
 7518      24283.54562      24763.55829   3.50880499e-03  -3.60447473e-05   6.54798245e-07
 7519      24283.46113      24763.56942   3.50918946e-03  -3.55880951e-05   2.10747327e-06
 7520      24283.48162      24763.57387   3.50883743e-03  -3.60000792e-05   2.21183397e-06
 7521      24283.39965      24763.58048   3.50976236e-03  -3.51618547e-05   3.18781136e-06
 7522      24283.48478      24763.56416   3.50918073e-03  -3.56125254e-05   1.55462177e-06
 7523      24283.51905      24763.56192   3.50887353e-03  -3.60176026e-05   9.58099826e-07
 7524      24283.54359      24763.54452   3.50911192e-03  -3.56577053e-05  -3.29237198e-07
 7525      24283.52015      24763.55136   3.50909797e-03  -3.56655252e-05   3.32701468e-07
 7526      24283.50370      24763.56486   3.50883776e-03  -3.59266206e-05   1.49040541e-06
 7527      24283.43988      24763.54802   3.51017254e-03  -3.45403225e-05   7.24722560e-07
 7528      24283.45960      24763.55626   3.50955842e-03  -3.51476840e-05   1.19243835e-06
 7529      24283.51923      24763.55163   3.50957334e-03  -3.52792720e-05   4.37184984e-07
 7530      24283.52330      24763.55813   3.50907265e-03  -3.57927310e-05   7.56543740e-07
 7531      24283.47820      24763.55680   3.50947041e-03  -3.53001869e-05   1.05759924e-06
 7532      24283.40976      24763.56407   3.50994785e-03  -3.48157141e-05   2.04234646e-06
 7533      24283.52398      24763.55872   3.50904825e-03  -3.58464197e-05   7.38056362e-07
 7534      24283.51261      24763.54592   3.50945448e-03  -3.53537515e-05  -8.50848401e-08
 7535      24283.52391      24763.54426   3.50930607e-03  -3.54435048e-05  -2.02560708e-07
 7536      24283.52080      24763.56555   3.50872844e-03  -3.61079132e-05   1.34203424e-06
 7537      24283.50108      24763.55313   3.50939687e-03  -3.53964833e-05   6.08584694e-07
 7538      24283.47909      24763.56052   3.50943734e-03  -3.54612454e-05   1.12440242e-06
 7539      24283.50725      24763.55582   3.50915535e-03  -3.55776745e-05   8.64032162e-07
 7540      24283.53081      24763.53638   3.50964670e-03  -3.51323512e-05  -8.39935327e-07
 7541      24283.58434      24763.53884   3.50902868e-03  -3.58694209e-05  -1.20627101e-06
 7542      24283.44171      24763.57589   3.50924292e-03  -3.54853103e-05   2.86872221e-06
 7543      24283.51775      24763.57382   3.50851181e-03  -3.64003886e-05   1.86252821e-06
 7544      24283.54044      24763.56282   3.50874434e-03  -3.62024301e-05   8.53027873e-07
 7545      24283.51218      24763.56712   3.50889265e-03  -3.60482527e-05   1.36327200e-06
 7546      24283.49254      24763.56734   3.50903792e-03  -3.58636491e-05   1.55028123e-06
 7547      24283.51615      24763.57281   3.50853611e-03  -3.63855007e-05   1.75654246e-06
 7548      24283.44067      24763.57452   3.50943380e-03  -3.54273473e-05   2.56011989e-06
 7549      24283.48291      24763.54393   3.51002365e-03  -3.46821094e-05   2.61238639e-07
 7550      24283.51190      24763.53853   3.50994544e-03  -3.49400508e-05  -6.90934995e-07
 7551      24283.51865      24763.55859   3.50896395e-03  -3.58012434e-05   9.56280649e-07
 7552      24283.54273      24763.54759   3.50922315e-03  -3.56741981e-05  -2.43892175e-07
 7553      24283.52307      24763.54937   3.50950013e-03  -3.54098024e-05   5.61013818e-08
 7554      24283.53000      24763.55139   3.50934531e-03  -3.56217386e-05   4.19982936e-08
 7555      24283.46058      24763.56772   3.50931531e-03  -3.54732866e-05   1.98708639e-06
 7556      24283.48056      24763.54087   3.50995962e-03  -3.48006142e-05  -1.84570366e-07
 7557      24283.47020      24763.56189   3.50936433e-03  -3.54552685e-05   1.38403657e-06
 7558      24283.51142      24763.54439   3.50972300e-03  -3.51636820e-05  -2.48151099e-07
 7559      24283.46434      24763.56564   3.50924812e-03  -3.55501775e-05   1.72488050e-06
 7560      24283.51208      24763.55163   3.50914589e-03  -3.56164728e-05   3.88179649e-07
 7561      24283.47051      24763.56087   3.50930531e-03  -3.53597311e-05   1.58121498e-06
 7562      24283.47819      24763.54975   3.50969812e-03  -3.50147396e-05   6.23445628e-07
 7563      24283.56112      24763.54680   3.50896257e-03  -3.58885300e-05  -3.67623815e-07
 7564      24283.47993      24763.55736   3.50970167e-03  -3.52460810e-05   8.60397173e-07
 7565      24283.41796      24763.57296   3.50953968e-03  -3.51291394e-05   2.87875762e-06
 7566      24283.39822      24763.57566   3.50982089e-03  -3.49210987e-05   3.14350369e-06
 7567      24283.48879      24763.56304   3.50916352e-03  -3.56859744e-05   1.31789090e-06
 7568      24283.52773      24763.55822   3.50904677e-03  -3.58149178e-05   7.59083182e-07
 7569      24283.52150      24763.55600   3.50920127e-03  -3.57278249e-05   4.85366081e-07
 7570      24283.47621      24763.56594   3.50916882e-03  -3.56446132e-05   1.67695481e-06
 7571      24283.51912      24763.55427   3.50912096e-03  -3.57134957e-05   4.74660606e-07
 7572      24283.53041      24763.55488   3.50886398e-03  -3.58692055e-05   6.06664333e-07
 7573      24283.54863      24763.55361   3.50882038e-03  -3.60043664e-05   2.63316339e-07
 7574      24283.47767      24763.56924   3.50913154e-03  -3.57045613e-05   1.92899620e-06
 7575      24283.43640      24763.56800   3.50962483e-03  -3.51975063e-05   2.11717611e-06
 7576      24283.45885      24763.55604   3.50974274e-03  -3.49423768e-05   1.32035516e-06
 7577      24283.44319      24763.56584   3.50949541e-03  -3.52485210e-05   2.00202538e-06
 7578      24283.50211      24763.55796   3.50924952e-03  -3.56692645e-05   7.24831610e-07
 7579      24283.42350      24763.55078   3.51010536e-03  -3.45034354e-05   1.17804449e-06
 7580      24283.49762      24763.56297   3.50900596e-03  -3.57811764e-05   1.35495127e-06
 7581      24283.45770      24763.55081   3.50989625e-03  -3.48209704e-05   8.28289057e-07
 7582      24283.51249      24763.55632   3.50910583e-03  -3.57118826e-05   7.01288582e-07
 7583      24283.46197      24763.55637   3.50988934e-03  -3.49299743e-05   1.14795734e-06
 7584      24283.45089      24763.55857   3.50960460e-03  -3.50487465e-05   1.55308694e-06
 7585      24283.53065      24763.54981   3.50908701e-03  -3.57074686e-05   1.11068525e-07
 7586      24283.57455      24763.54881   3.50875869e-03  -3.61349053e-05  -3.79931764e-07
 7587      24283.54269      24763.54827   3.50907310e-03  -3.57643647e-05  -1.35776370e-07
 7588      24283.56207      24763.55302   3.50881590e-03  -3.59126638e-05   4.08600902e-07
 7589      24283.54193      24763.53173   3.50958347e-03  -3.51634087e-05  -1.25822269e-06
 7590      24283.43256      24763.56285   3.50987557e-03  -3.49275062e-05   1.79897193e-06
 7591      24283.47310      24763.56755   3.50944273e-03  -3.55689073e-05   1.56365546e-06
 7592      24283.50028      24763.55604   3.50953917e-03  -3.51212096e-05   1.25848927e-06
 7593      24283.51291      24763.55576   3.50921933e-03  -3.56614892e-05   5.75177570e-07
 7594      24283.37056      24763.56859   3.51037645e-03  -3.43824094e-05   2.73700654e-06
 7595      24283.50362      24763.56866   3.50902082e-03  -3.59452345e-05   1.52956805e-06
 7596      24283.49997      24763.56661   3.50914020e-03  -3.58771811e-05   1.29091509e-06
 7597      24283.55117      24763.54736   3.50914056e-03  -3.57789551e-05  -3.59331637e-07
 7598      24283.49746      24763.54685   3.50946490e-03  -3.52169577e-05   2.79276983e-07
 7599      24283.53424      24763.55782   3.50940464e-03  -3.55700666e-05   6.78475902e-07
 7600      24283.48156      24763.56420   3.50925754e-03  -3.56077436e-05   1.44875349e-06
 7601      24283.49545      24763.55853   3.50915823e-03  -3.56637730e-05   9.38499105e-07
 7602      24283.45985      24763.54907   3.50997365e-03  -3.47997751e-05   5.85083401e-07
 7603      24283.53321      24763.56209   3.50880478e-03  -3.60242736e-05   1.06862045e-06
 7604      24283.46887      24763.55195   3.50982438e-03  -3.49563701e-05   7.62464545e-07
 7605      24283.43300      24763.56575   3.50971461e-03  -3.51247064e-05   1.91096268e-06
 7606      24283.50645      24763.56301   3.50888231e-03  -3.58912146e-05   1.31799772e-06
 7607      24283.51814      24763.56464   3.50878323e-03  -3.61203021e-05   1.14256967e-06
 7608      24283.46507      24763.55581   3.50963636e-03  -3.51715799e-05   9.73521470e-07
 7609      24283.40756      24763.56048   3.50988911e-03  -3.49011848e-05   1.60565365e-06
 7610      24283.48603      24763.55026   3.50958444e-03  -3.51470098e-05   5.69605247e-07
 7611      24283.51983      24763.55773   3.50913088e-03  -3.56993289e-05   8.27451122e-07
 7612      24283.55319      24763.54185   3.50930249e-03  -3.55665923e-05  -6.95915934e-07
 7613      24283.46902      24763.57332   3.50918994e-03  -3.57948162e-05   2.04071018e-06
 7614      24283.45356      24763.56047   3.50954786e-03  -3.51622640e-05   1.58289304e-06
 7615      24283.55685      24763.56039   3.50869359e-03  -3.62332548e-05   6.30663654e-07
 7616      24283.52583      24763.56233   3.50872970e-03  -3.61195294e-05   1.00655041e-06
 7617      24283.53073      24763.55697   3.50911229e-03  -3.58580146e-05   4.41115731e-07
 7618      24283.48150      24763.55174   3.50904578e-03  -3.57872856e-05   1.91869495e-07
 7619      24283.47611      24763.55865   3.50943337e-03  -3.52824276e-05   1.33216739e-06
 7620      24283.51020      24763.56549   3.50917894e-03  -3.58555257e-05   1.16897336e-06
 7621      24283.57311      24763.53540   3.50906586e-03  -3.56915801e-05  -1.21708180e-06
 7622      24283.54764      24763.56497   3.50882754e-03  -3.61162204e-05   1.11400667e-06
 7623      24283.51120      24763.55391   3.50928681e-03  -3.55394427e-05   5.51514237e-07
 7624      24283.51768      24763.55069   3.50937035e-03  -3.55269359e-05   1.36918738e-07
 7625      24283.46790      24763.57045   3.50913023e-03  -3.57049278e-05   2.04975565e-06
 7626      24283.47388      24763.57882   3.50894968e-03  -3.59782699e-05   2.55931439e-06
 7627      24283.53400      24763.56934   3.50863894e-03  -3.63646255e-05   1.30021863e-06
 7628      24283.47381      24763.55793   3.50947200e-03  -3.53333845e-05   1.09322597e-06
 7629      24283.54014      24763.54814   3.50917738e-03  -3.56652313e-05  -1.00622025e-07
 7630      24283.49924      24763.55479   3.50934992e-03  -3.53724578e-05   8.96696902e-07
 7631      24283.52793      24763.55718   3.50892598e-03  -3.59696157e-05   5.15367638e-07
 7632      24283.48151      24763.57517   3.50896940e-03  -3.59746458e-05   2.18424489e-06
 7633      24283.42988      24763.57526   3.50947251e-03  -3.53400427e-05   2.75696778e-06
 7634      24283.45529      24763.56206   3.50953871e-03  -3.51916386e-05   1.68771157e-06
 7635      24283.63915      24763.54524   3.50843767e-03  -3.66003979e-05  -1.21898368e-06
 7636      24283.46655      24763.56094   3.50939437e-03  -3.53846972e-05   1.39567453e-06
 7637      24283.48054      24763.57697   3.50881580e-03  -3.60216627e-05   2.49791024e-06
 7638      24283.58138      24763.56454   3.50851020e-03  -3.64453642e-05   8.68442987e-07
 7639      24283.44323      24763.57687   3.50931947e-03  -3.55429512e-05   2.71928161e-06
 7640      24283.45080      24763.54539   3.50924702e-03  -3.55294481e-05  -1.84481507e-07
 7641      24283.45495      24763.55375   3.50990143e-03  -3.49167170e-05   9.00046659e-07
 7642      24283.50114      24763.55295   3.50938162e-03  -3.55056013e-05   3.82927060e-07
 7643      24283.47360      24763.55387   3.50957689e-03  -3.51360283e-05   9.56043095e-07
 7644      24283.55141      24763.55130   3.50888699e-03  -3.59762435e-05  -4.51600650e-09
 7645      24283.52389      24763.55342   3.50921602e-03  -3.57117794e-05   2.47960297e-07
 7646      24283.42997      24763.53335   3.50986694e-03  -3.48644870e-05  -9.07950592e-07
 7647      24283.55306      24763.54874   3.50898750e-03  -3.58428865e-05  -1.24122724e-07
 7648      24283.49085      24763.56536   3.50914009e-03  -3.57286571e-05   1.48634073e-06
 7649      24283.52609      24763.57836   3.50837448e-03  -3.65985256e-05   2.09440467e-06
 7650      24283.49413      24763.55107   3.50925248e-03  -3.53368758e-05   7.64922612e-07
 7651      24283.55384      24763.55630   3.50880394e-03  -3.60942269e-05   3.56350721e-07
 7652      24283.47315      24763.57055   3.50906292e-03  -3.57780495e-05   2.00872000e-06
 7653      24283.41449      24763.56267   3.51008822e-03  -3.46683562e-05   2.00088323e-06
 7654      24283.46783      24763.56914   3.50936494e-03  -3.55388403e-05   1.90525351e-06
 7655      24283.53409      24763.54256   3.50920281e-03  -3.54688402e-05  -2.58484399e-07
 7656      24283.45397      24763.56476   3.50964243e-03  -3.52638371e-05   1.63191325e-06
 7657      24283.46915      24763.55504   3.50963395e-03  -3.50869754e-05   1.08515951e-06
 7658      24283.49687      24763.56400   3.50886696e-03  -3.58502212e-05   1.52438840e-06
 7659      24283.54474      24763.55489   3.50880870e-03  -3.60582236e-05   2.90214976e-07
 7660      24283.52320      24763.56013   3.50901210e-03  -3.58531465e-05   9.18158884e-07
 7661      24283.47637      24763.56802   3.50909169e-03  -3.57173598e-05   1.84553939e-06
 7662      24283.48211      24763.57469   3.50883792e-03  -3.60154664e-05   2.25708812e-06
 7663      24283.49718      24763.54960   3.50959056e-03  -3.52735871e-05   2.26792720e-07
 7664      24283.55701      24763.55117   3.50879052e-03  -3.59580617e-05   1.73130690e-07
 7665      24283.47865      24763.55435   3.50958069e-03  -3.51452221e-05   9.76252611e-07
 7666      24283.45442      24763.57166   3.50935760e-03  -3.55772212e-05   2.08087399e-06
 7667      24283.50082      24763.54939   3.50941162e-03  -3.53629417e-05   2.95877961e-07
 7668      24283.48756      24763.56402   3.50917097e-03  -3.57334873e-05   1.29930840e-06
 7669      24283.47153      24763.58202   3.50870715e-03  -3.60402201e-05   3.12126833e-06
 7670      24283.60460      24763.56536   3.50784628e-03  -3.71430281e-05   5.01572936e-07
 7671      24283.47975      24763.55163   3.50971943e-03  -3.50706353e-05   6.52466129e-07
 7672      24283.43297      24763.56882   3.50953458e-03  -3.51864978e-05   2.36560708e-06
 7673      24283.40991      24763.57323   3.50966343e-03  -3.50336767e-05   2.91430465e-06
 7674      24283.47184      24763.53935   3.51006811e-03  -3.46595916e-05  -2.01377561e-07
 7675      24283.53815      24763.55241   3.50910049e-03  -3.56159737e-05   5.36075946e-07
 7676      24283.49273      24763.56227   3.50905129e-03  -3.56945493e-05   1.40126654e-06
 7677      24283.52672      24763.55510   3.50896968e-03  -3.58950592e-05   4.04994918e-07
 7678      24283.44657      24763.54040   3.50902471e-03  -3.58890921e-05  -1.09010361e-06
 7679      24283.55993      24763.54955   3.50876235e-03  -3.60816139e-05  -2.01721169e-07
 7680      24283.52876      24763.56523   3.50863840e-03  -3.62366556e-05   1.17870326e-06
 7681      24283.53251      24763.55116   3.50909154e-03  -3.58209852e-05  -7.11880333e-09
 7682      24283.44812      24763.56076   3.50962045e-03  -3.50879528e-05   1.65608806e-06
 7683      24283.51380      24763.55133   3.50926664e-03  -3.55837045e-05   2.39838446e-07
 7684      24283.52073      24763.55540   3.50899176e-03  -3.58721391e-05   4.48166630e-07
 7685      24283.46338      24763.56534   3.50932974e-03  -3.54654993e-05   1.74838765e-06
 7686      24283.53251      24763.54323   3.50923385e-03  -3.56412262e-05  -6.13818641e-07
 7687      24283.52816      24763.54097   3.50937702e-03  -3.53201647e-05  -3.68725576e-07
 7688      24283.52974      24763.55546   3.50906998e-03  -3.58147659e-05   4.53537800e-07
 7689      24283.49420      24763.54922   3.50968645e-03  -3.51923133e-05   2.12471709e-07
 7690      24283.58633      24763.55338   3.50841771e-03  -3.65026896e-05  -1.89654312e-07
 7691      24283.49225      24763.55802   3.50926363e-03  -3.54622339e-05   1.15422139e-06
 7692      24283.48538      24763.55398   3.50874538e-03  -3.60767385e-05   2.61820772e-07
 7693      24283.41132      24763.57910   3.50959626e-03  -3.52492944e-05   3.12854604e-06
 7694      24283.43260      24763.56644   3.50964326e-03  -3.51234683e-05   2.09481095e-06
 7695      24282.90013      24763.54651   3.51016432e-03  -3.44930804e-05   6.92851750e-07
 7696      24283.45153      24763.57815   3.50906364e-03  -3.57068260e-05   2.89659820e-06
 7697      24283.46795      24763.55450   3.50944915e-03  -3.52111281e-05   1.05871448e-06
 7698      24283.41037      24763.57312   3.50972390e-03  -3.50654925e-05   2.74169824e-06
 7699      24283.53637      24763.56990   3.50843199e-03  -3.65479286e-05   1.28847711e-06
 7700      24283.39858      24763.57697   3.50984624e-03  -3.49552251e-05   3.15732503e-06
 7701      24283.53118      24763.54622   3.50923798e-03  -3.55725100e-05  -1.82578460e-07
 7702      24283.48856      24763.54337   3.50991059e-03  -3.48842609e-05  -4.47916989e-08
 7703      24283.54212      24763.55164   3.50886310e-03  -3.58674850e-05   2.97413580e-07
 7704      24283.52427      24763.54156   3.50937091e-03  -3.53063285e-05  -2.72301971e-07
 7705      24283.55988      24763.52987   3.50944144e-03  -3.53887219e-05  -1.69449092e-06
 7706      24283.48096      24763.54720   3.50893970e-03  -3.58984683e-05  -3.14605678e-07
 7707      24283.50175      24763.55624   3.50926854e-03  -3.56292207e-05   6.12887667e-07
 7708      24283.51690      24763.56736   3.50875849e-03  -3.61333475e-05   1.41484106e-06
 7709      24283.46637      24763.55951   3.50971426e-03  -3.51942078e-05   1.16246440e-06
 7710      24283.47326      24763.54807   3.50972903e-03  -3.49100285e-05   6.36563775e-07
 7711      24283.52029      24763.56104   3.50918915e-03  -3.56853886e-05   1.08651842e-06
 7712      24283.50790      24763.56401   3.50888538e-03  -3.59336795e-05   1.31930108e-06
 7713      24283.46952      24763.57732   3.50899183e-03  -3.59009194e-05   2.51361978e-06
 7714      24283.50964      24763.57429   3.50862085e-03  -3.62889640e-05   1.97545564e-06
 7715      24283.46981      24763.57073   3.50909774e-03  -3.57217285e-05   2.09255707e-06
 7716      24283.48997      24763.55702   3.50917356e-03  -3.57858993e-05   5.03247562e-07
 7717      24283.47925      24763.56219   3.50921316e-03  -3.55932718e-05   1.35551856e-06
 7718      24283.48178      24763.56982   3.50955302e-03  -3.53805990e-05   2.01364957e-06
 7719      24283.44679      24763.56794   3.50938169e-03  -3.54064828e-05   2.04775863e-06
 7720      24283.52477      24763.55654   3.50900928e-03  -3.57545728e-05   7.85520677e-07
 7721      24283.47588      24763.55455   3.50952924e-03  -3.52462808e-05   8.59270979e-07
 7722      24283.45977      24763.56350   3.50975701e-03  -3.52016078e-05   1.46404861e-06
 7723      24283.52391      24763.54884   3.50918394e-03  -3.55805703e-05   1.36856576e-07
 7724      24283.55789      24763.56557   3.50850190e-03  -3.64424376e-05   9.87296776e-07
 7725      24283.51154      24763.55609   3.50909444e-03  -3.57224829e-05   6.74187597e-07
 7726      24283.54032      24763.54071   3.50926513e-03  -3.54761653e-05  -5.52997205e-07
 7727      24283.46657      24763.57134   3.50906237e-03  -3.56959841e-05   2.26342664e-06
 7728      24283.54393      24763.56605   3.50849355e-03  -3.64537312e-05   1.02267894e-06
 7729      24283.44785      24763.58174   3.50910684e-03  -3.57255500e-05   3.13763936e-06
 7730      24283.45599      24763.56009   3.50955272e-03  -3.51718656e-05   1.51872333e-06
 7731      24283.48616      24763.55879   3.50939229e-03  -3.54158564e-05   1.12572068e-06
 7732      24283.44814      24763.55513   3.51005036e-03  -3.47253238e-05   1.21224791e-06
 7733      24283.51924      24763.54768   3.50937727e-03  -3.54479090e-05   4.61445512e-09
 7734      24283.49940      24763.56401   3.50899287e-03  -3.58080244e-05   1.41805496e-06
 7735      24283.49126      24763.54633   3.50962918e-03  -3.51702067e-05   7.14873709e-08
 7736      24283.48127      24763.58575   3.50858073e-03  -3.62489079e-05   3.23229793e-06
 7737      24283.50294      24763.56009   3.50914302e-03  -3.57276243e-05   9.76914771e-07
 7738      24283.52734      24763.55648   3.50931362e-03  -3.55593971e-05   7.15635224e-07
 7739      24283.52800      24763.55583   3.50898127e-03  -3.57625222e-05   7.42788936e-07
 7740      24283.61215      24763.56543   3.50826047e-03  -3.67592410e-05   6.76876194e-07
 7741      24283.44949      24763.57108   3.50935681e-03  -3.54318753e-05   2.33901141e-06
 7742      24283.52863      24763.56047   3.50890599e-03  -3.59588564e-05   8.92096877e-07
 7743      24283.44559      24763.57207   3.50948393e-03  -3.54675831e-05   2.15683702e-06
 7744      24283.51200      24763.56607   3.50885990e-03  -3.60103668e-05   1.39368195e-06
 7745      24283.50723      24763.55305   3.50946037e-03  -3.54334549e-05   4.22030407e-07
 7746      24283.46418      24763.56220   3.50944483e-03  -3.53850500e-05   1.43682572e-06
 7747      24283.44923      24763.56072   3.50979256e-03  -3.50565382e-05   1.44937344e-06
 7748      24283.48356      24763.54366   3.50988327e-03  -3.49031779e-05  -1.45050099e-08
 7749      24283.46129      24763.56518   3.50951427e-03  -3.53240053e-05   1.74451089e-06
 7750      24283.44759      24763.55875   3.50955290e-03  -3.51533823e-05   1.42928537e-06
