polar and equatorial radii for Uranus's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
the models summarized in this file assume the symmetric wind profile from Sromovsky et al. (2015, Icarus 258) Equation 2.
the polar and equatorial radii in this file come from random draws in j2 and j4 from the French et al. (2024, Icarus 411) error ellipsoid,
followed by direct integration of Equation (3) from one of the Voyager 2 radio points reported in Lindal et al. 1987 to either the equator or the pole.
index         r_pol_km          r_eq_km               j2               j4               j6
  298      24968.82818      25556.62056   3.50953729e-03  -3.51412529e-05   1.63247221e-06
  299      24968.81816      25556.62066   3.50962835e-03  -3.51486979e-05   1.82951074e-06
  300      24968.85031      25556.62020   3.50972883e-03  -3.51143408e-05   7.70954680e-07
  301      24968.88027      25556.62006   3.50946070e-03  -3.53699842e-05   3.54261696e-07
  302      24968.89266      25556.62067   3.50859963e-03  -3.62673717e-05   1.44585863e-06
  303      24968.94764      25556.61930   3.50938009e-03  -3.54869354e-05  -1.43486572e-06
  304      24968.87632      25556.62021   3.50930317e-03  -3.54845955e-05   6.71593619e-07
  305      24968.85645      25556.62055   3.50920359e-03  -3.55769740e-05   1.43490968e-06
  306      24968.79636      25556.62099   3.50959630e-03  -3.52521217e-05   2.54612227e-06
  307      24968.85804      25556.62007   3.50979431e-03  -3.50804240e-05   4.58604354e-07
  308      24968.87220      25556.62038   3.50927161e-03  -3.56753626e-05   9.69266639e-07
  309      24968.91314      25556.61986   3.50918434e-03  -3.55893935e-05  -1.66540672e-07
  310      24968.94032      25556.61996   3.50873552e-03  -3.61422470e-05  -1.43391310e-07
  311      24968.90382      25556.61993   3.50922461e-03  -3.55288658e-05   1.77269433e-08
  312      24968.87605      25556.62000   3.50953798e-03  -3.52004925e-05   2.93193341e-07
  313      24968.89633      25556.62039   3.50890595e-03  -3.60293794e-05   8.72195970e-07
  314      24968.87064      25556.62007   3.50962802e-03  -3.52797304e-05   3.95179921e-07
  315      24968.90087      25556.61994   3.50934218e-03  -3.55568206e-05  -1.00855235e-10
  316      24968.81795      25556.62074   3.50956130e-03  -3.52492487e-05   1.96842841e-06
  317      24968.95275      25556.61970   3.50886661e-03  -3.60155800e-05  -7.12702381e-07
  318      24968.86333      25556.62135   3.50827329e-03  -3.66369335e-05   2.87329589e-06
  319      24968.87389      25556.62057   3.50900721e-03  -3.58965678e-05   1.33630667e-06
  320      24968.86681      25556.62031   3.50936999e-03  -3.55129598e-05   8.71738237e-07
  321      24968.86644      25556.61974   3.50989145e-03  -3.47066207e-05  -9.99975980e-08
  322      24968.86281      25556.62015   3.50961016e-03  -3.52250890e-05   6.07716588e-07
  323      24968.86072      25556.62064   3.50911243e-03  -3.57841149e-05   1.52793683e-06
  324      24968.93219      25556.61984   3.50903609e-03  -3.59093376e-05  -3.69754068e-07
  325      24968.85838      25556.62025   3.50950205e-03  -3.52469200e-05   8.64070194e-07
  326      24968.85939      25556.62064   3.50908167e-03  -3.57288116e-05   1.57400567e-06
  327      24968.85256      25556.62069   3.50909425e-03  -3.56659824e-05   1.71537612e-06
  328      24968.88564      25556.62004   3.50940501e-03  -3.54257100e-05   2.96211187e-07
  329      24968.82280      25556.62069   3.50954069e-03  -3.52505261e-05   1.84956980e-06
  330      24968.89734      25556.62011   3.50911699e-03  -3.56534856e-05   3.98622913e-07
  331      24968.80456      25556.62086   3.50957064e-03  -3.51658846e-05   2.28923872e-06
  332      24968.89551      25556.62002   3.50923360e-03  -3.54969034e-05   2.33399179e-07
  333      24968.81724      25556.62064   3.50963481e-03  -3.50983784e-05   1.81877395e-06
  334      24968.79953      25556.62161   3.50881670e-03  -3.59719589e-05   3.72973099e-06
  335      24968.79320      25556.62034   3.51028633e-03  -3.43754635e-05   1.38461582e-06
  336      24968.79199      25556.62093   3.50967733e-03  -3.50678242e-05   2.48049905e-06
  337      24968.90235      25556.62004   3.50916994e-03  -3.56634922e-05   2.04140863e-07
  338      24968.89242      25556.62042   3.50884973e-03  -3.59542401e-05   1.00256049e-06
  339      24968.85973      25556.62038   3.50934153e-03  -3.54691587e-05   1.06945431e-06
  340      24968.84331      25556.62142   3.50851083e-03  -3.64522969e-05   3.08426611e-06
  341      24968.84240      25556.62068   3.50924279e-03  -3.54986409e-05   1.75648607e-06
  342      24968.91158      25556.61976   3.50932998e-03  -3.54580039e-05  -3.53100739e-07
  343      24968.83375      25556.62058   3.50953261e-03  -3.53060658e-05   1.57376380e-06
  344      24968.87830      25556.62030   3.50914671e-03  -3.56211953e-05   8.44979746e-07
  345      24968.95444      25556.61917   3.50932517e-03  -3.53527816e-05  -1.65976278e-06
  346      24968.81066      25556.62050   3.50989691e-03  -3.48969480e-05   1.54736223e-06
  347      24968.83801      25556.62045   3.50950021e-03  -3.51725335e-05   1.36287357e-06
  348      24968.82514      25556.62017   3.51007307e-03  -3.46643857e-05   8.69662083e-07
  349      24968.87096      25556.62041   3.50907770e-03  -3.56142140e-05   1.11070447e-06
  350      24968.84505      25556.62059   3.50931890e-03  -3.54482504e-05   1.56425967e-06
  351      24968.89928      25556.62002   3.50921551e-03  -3.55893090e-05   2.01258743e-07
  352      24968.80520      25556.62095   3.50949946e-03  -3.53122534e-05   2.43205866e-06
  353      24968.92026      25556.62001   3.50903168e-03  -3.59486568e-05   1.65201810e-10
  354      24968.86011      25556.62011   3.50963383e-03  -3.50894371e-05   5.87036446e-07
  355      24968.84979      25556.62073   3.50905999e-03  -3.56515950e-05   1.82527422e-06
  356      24968.86421      25556.62043   3.50925999e-03  -3.55632519e-05   1.14402613e-06
  357      24968.84472      25556.62052   3.50944467e-03  -3.54009759e-05   1.40809977e-06
  358      24968.86866      25556.62057   3.50904510e-03  -3.57948813e-05   1.38333536e-06
  359      24968.92131      25556.62027   3.50866662e-03  -3.62312440e-05   5.31440233e-07
  360      24968.86774      25556.62036   3.50927993e-03  -3.55725122e-05   9.63932700e-07
  361      24968.97866      25556.61935   3.50880927e-03  -3.59354183e-05  -1.44588822e-06
  362      24968.90169      25556.62024   3.50893820e-03  -3.59336845e-05   5.78934158e-07
  363      24968.89055      25556.61994   3.50950786e-03  -3.54287617e-05   3.99302936e-08
  364      24968.79438      25556.62093   3.50963102e-03  -3.50924499e-05   2.47605408e-06
  365      24968.89306      25556.62029   3.50897701e-03  -3.58356843e-05   7.28339408e-07
  366      24968.85662      25556.62074   3.50902425e-03  -3.58280348e-05   1.76713699e-06
  367      24968.86166      25556.61982   3.50994318e-03  -3.47757689e-05   2.23316124e-08
  368      24968.82466      25556.62118   3.50902497e-03  -3.59012552e-05   2.73873145e-06
  369      24968.84262      25556.62037   3.50961033e-03  -3.52031243e-05   1.13211521e-06
  370      24968.95912      25556.61948   3.50902792e-03  -3.58681514e-05  -1.16114278e-06
  371      24968.88539      25556.61997   3.50942503e-03  -3.52971539e-05   2.00521132e-07
  372      24968.81583      25556.62040   3.50983966e-03  -3.47280644e-05   1.42434423e-06
  373      24968.81849      25556.62032   3.51000886e-03  -3.47713429e-05   1.18464917e-06
  374      24968.93740      25556.61932   3.50946056e-03  -3.53248847e-05  -1.32050093e-06
  375      24968.77300      25556.62110   3.50978126e-03  -3.50472049e-05   2.87289268e-06
  376      24968.84777      25556.62081   3.50904847e-03  -3.57643263e-05   1.96040009e-06
  377      24968.89082      25556.62086   3.50845039e-03  -3.64980631e-05   1.79419574e-06
  378      24968.86470      25556.62029   3.50944462e-03  -3.54714938e-05   8.31168752e-07
  379      24968.89490      25556.62065   3.50858296e-03  -3.62756224e-05   1.40609805e-06
  380      24968.85267      25556.61993   3.50991415e-03  -3.47530280e-05   2.97399497e-07
  381      24968.87830      25556.62029   3.50919635e-03  -3.56358787e-05   7.98385302e-07
  382      24968.86508      25556.62043   3.50922250e-03  -3.55612731e-05   1.16432343e-06
  383      24968.88857      25556.62041   3.50898777e-03  -3.59392423e-05   9.54496981e-07
  384      24968.86349      25556.62042   3.50920776e-03  -3.55440021e-05   1.13876850e-06
  385      24968.82546      25556.62100   3.50916041e-03  -3.56689913e-05   2.42475110e-06
  386      24968.89573      25556.61990   3.50942486e-03  -3.54032216e-05  -3.38892133e-08
  387      24968.86604      25556.62053   3.50911207e-03  -3.57006661e-05   1.33458332e-06
  388      24968.87329      25556.62034   3.50916775e-03  -3.55788375e-05   9.45180741e-07
  389      24968.92385      25556.62046   3.50848648e-03  -3.65370828e-05   8.27137198e-07
  390      24968.85684      25556.62020   3.50962046e-03  -3.51903436e-05   7.45273347e-07
  391      24968.93857      25556.62026   3.50850351e-03  -3.65185389e-05   3.73904767e-07
  392      24968.86333      25556.62021   3.50952806e-03  -3.53064066e-05   7.26598985e-07
  393      24968.91254      25556.62010   3.50885811e-03  -3.58091912e-05   3.34611531e-07
  394      24968.82731      25556.62064   3.50948901e-03  -3.52356035e-05   1.77118287e-06
  395      24968.84792      25556.62039   3.50948802e-03  -3.52924082e-05   1.16042527e-06
  396      24968.82940      25556.62033   3.50980017e-03  -3.49056945e-05   1.17842248e-06
  397      24968.74522      25556.62076   3.51036565e-03  -3.41259476e-05   2.47137396e-06
  398      24968.90934      25556.62023   3.50886275e-03  -3.60493309e-05   4.96309707e-07
  399      24968.91123      25556.62015   3.50892023e-03  -3.59604299e-05   3.43843412e-07
  400      24968.91527      25556.61973   3.50936333e-03  -3.55195069e-05  -4.61569412e-07
  401      24968.94612      25556.62015   3.50843009e-03  -3.65030259e-05   1.58431857e-07
  402      24968.81018      25556.62034   3.51010470e-03  -3.46624217e-05   1.25667475e-06
  403      24968.92624      25556.62012   3.50870363e-03  -3.61035737e-05   2.35643501e-07
  404      24968.87844      25556.62039   3.50912746e-03  -3.57356295e-05   9.81076623e-07
  405      24968.85018      25556.62043   3.50944111e-03  -3.54163494e-05   1.18739483e-06
  406      24968.86664      25556.62068   3.50890823e-03  -3.58711996e-05   1.63132753e-06
  407      24968.79075      25556.62066   3.51001564e-03  -3.47566824e-05   1.96619652e-06
  408      24968.81255      25556.62099   3.50932142e-03  -3.54422329e-05   2.49056287e-06
  409      24968.79704      25556.62050   3.51002039e-03  -3.46367514e-05   1.67241781e-06
  410      24968.96845      25556.61948   3.50886955e-03  -3.59836761e-05  -1.19015530e-06
  411      24968.82356      25556.62027   3.51000995e-03  -3.47828431e-05   1.04636088e-06
  412      24968.88156      25556.62029   3.50914769e-03  -3.56752873e-05   7.83364521e-07
  413      24968.84561      25556.62103   3.50883431e-03  -3.59847053e-05   2.38294383e-06
  414      24968.86661      25556.62063   3.50900156e-03  -3.58320527e-05   1.51078338e-06
  415      24968.86995      25556.62008   3.50953129e-03  -3.52105294e-05   4.85162844e-07
  416      24968.91467      25556.62004   3.50906814e-03  -3.58945437e-05   8.87428527e-08
  417      24968.80643      25556.62103   3.50935425e-03  -3.53902805e-05   2.60100430e-06
  418      24968.97832      25556.61975   3.50841612e-03  -3.64180237e-05  -7.25611786e-07
  419      24968.83042      25556.62067   3.50944734e-03  -3.53436950e-05   1.78594881e-06
  420      24968.78847      25556.62102   3.50960289e-03  -3.51160309e-05   2.68875333e-06
  421      24968.83654      25556.62046   3.50949490e-03  -3.51510656e-05   1.39899449e-06
  422      24968.93891      25556.61974   3.50899138e-03  -3.58382959e-05  -5.51618769e-07
  423      24968.86066      25556.62065   3.50911686e-03  -3.58086680e-05   1.53873906e-06
  424      24968.92048      25556.61979   3.50924437e-03  -3.56826277e-05  -3.89403286e-07
  425      24968.87423      25556.61956   3.51004802e-03  -3.46549833e-05  -5.28482621e-07
  426      24968.91834      25556.61967   3.50932871e-03  -3.54433164e-05  -5.56949811e-07
  427      24968.89282      25556.62052   3.50877870e-03  -3.61060363e-05   1.15952999e-06
  428      24968.82214      25556.62064   3.50956688e-03  -3.51707244e-05   1.79263579e-06
  429      24968.84205      25556.62087   3.50906376e-03  -3.57519963e-05   2.10105028e-06
  430      24968.90281      25556.62005   3.50922688e-03  -3.57416094e-05   1.70184366e-07
  431      24968.90048      25556.61998   3.50923723e-03  -3.55590291e-05   1.21114865e-07
  432      24968.86822      25556.62003   3.50964057e-03  -3.51464957e-05   3.77145468e-07
  433      24968.86328      25556.62040   3.50927740e-03  -3.55521118e-05   1.07258766e-06
  434      24968.86234      25556.62022   3.50945882e-03  -3.52461269e-05   7.96393857e-07
  435      24968.80455      25556.62116   3.50928431e-03  -3.55453534e-05   2.83093867e-06
  436      24968.81190      25556.62013   3.51037753e-03  -3.44878595e-05   8.14190125e-07
  437      24968.92418      25556.61970   3.50930663e-03  -3.56302122e-05  -5.93630584e-07
  438      24968.86735      25556.62060   3.50897348e-03  -3.57800533e-05   1.48914947e-06
  439      24968.80596      25556.62028   3.51018372e-03  -3.44979566e-05   1.19949544e-06
  440      24968.87663      25556.62018   3.50935444e-03  -3.54531987e-05   6.17143191e-07
  441      24968.88163      25556.62003   3.50941336e-03  -3.53095268e-05   3.29770958e-07
  442      24968.87777      25556.61982   3.50972488e-03  -3.50311363e-05  -5.64433196e-08
  443      24968.86146      25556.62036   3.50933358e-03  -3.54615528e-05   1.03485903e-06
  444      24968.93075      25556.62030   3.50851768e-03  -3.64141244e-05   5.24887570e-07
  445      24968.87796      25556.62067   3.50878898e-03  -3.60367552e-05   1.53139185e-06
  446      24968.85544      25556.62052   3.50930348e-03  -3.55518150e-05   1.34130892e-06
  447      24968.83637      25556.62009   3.50994032e-03  -3.47030226e-05   7.08091529e-07
  448      24968.91434      25556.61979   3.50933522e-03  -3.55821610e-05  -3.67817955e-07
  449      24968.81742      25556.62106   3.50917940e-03  -3.55899540e-05   2.59300653e-06
  450      24968.88867      25556.62049   3.50889693e-03  -3.60112583e-05   1.09799553e-06
  451      24968.91418      25556.62002   3.50906612e-03  -3.58466751e-05   7.78459207e-08
  452      24968.82856      25556.62045   3.50968423e-03  -3.50760691e-05   1.37716718e-06
  453      24968.93021      25556.61960   3.50920795e-03  -3.55162891e-05  -7.24556297e-07
  454      24968.79445      25556.62090   3.50969591e-03  -3.50948190e-05   2.40331606e-06
  455      24968.81601      25556.62088   3.50944062e-03  -3.53863181e-05   2.23392618e-06
  456      24968.90179      25556.61992   3.50924427e-03  -3.54785756e-05   2.64742795e-08
  457      24968.85439      25556.62010   3.50968812e-03  -3.49622954e-05   6.20503155e-07
  458      24968.85087      25556.62031   3.50954509e-03  -3.52323278e-05   9.91003134e-07
  459      24968.88117      25556.62064   3.50873947e-03  -3.60225581e-05   1.48420879e-06
  460      24968.89126      25556.61975   3.50966038e-03  -3.51747143e-05  -2.92919612e-07
  461      24968.87488      25556.61969   3.50993479e-03  -3.48512545e-05  -3.09219559e-07
  462      24968.92297      25556.61950   3.50949579e-03  -3.53442762e-05  -9.32867060e-07
  463      24968.86306      25556.62045   3.50914467e-03  -3.55481307e-05   1.21709714e-06
  464      24968.77507      25556.62079   3.51011681e-03  -3.46996430e-05   2.27755804e-06
  465      24968.78038      25556.62113   3.50963861e-03  -3.51394385e-05   2.90971342e-06
  466      24968.83499      25556.62112   3.50889572e-03  -3.59332351e-05   2.59653360e-06
  467      24968.93205      25556.62008   3.50875327e-03  -3.62180826e-05   7.62370390e-08
  468      24968.86678      25556.62080   3.50882522e-03  -3.60518338e-05   1.81990707e-06
  469      24968.95561      25556.61976   3.50875385e-03  -3.61209528e-05  -6.10281676e-07
  470      24968.80881      25556.62058   3.50982973e-03  -3.48973989e-05   1.73538240e-06
  471      24968.80036      25556.62090   3.50965079e-03  -3.51944118e-05   2.34497520e-06
  472      24968.89640      25556.62005   3.50921488e-03  -3.55693881e-05   2.71487484e-07
  473      24968.90565      25556.62009   3.50911832e-03  -3.58135403e-05   2.46863538e-07
  474      24968.91007      25556.62007   3.50907104e-03  -3.58490675e-05   1.90679064e-07
  475      24968.84034      25556.62037   3.50958217e-03  -3.51175442e-05   1.18461941e-06
  476      24968.88824      25556.62073   3.50862120e-03  -3.62984182e-05   1.56682900e-06
  477      24968.85534      25556.62054   3.50925357e-03  -3.55525945e-05   1.39929747e-06
  478      24968.85836      25556.62045   3.50931973e-03  -3.55133484e-05   1.21570213e-06
  479      24968.71392      25556.62130   3.51032717e-03  -3.43469407e-05   3.61555970e-06
  480      24968.86413      25556.61985   3.50986024e-03  -3.48361414e-05   7.67382636e-08
  481      24968.81179      25556.62061   3.50978892e-03  -3.50181165e-05   1.75972178e-06
  482      24968.92482      25556.61932   3.50963534e-03  -3.51399923e-05  -1.25562299e-06
  483      24968.92473      25556.62007   3.50882674e-03  -3.60385980e-05   1.46678734e-07
  484      24968.86723      25556.62000   3.50974847e-03  -3.51490454e-05   2.89196862e-07
  485      24968.85307      25556.62057   3.50925894e-03  -3.55614862e-05   1.46481126e-06
  486      24968.90771      25556.61985   3.50930954e-03  -3.55181877e-05  -1.88815482e-07
  487      24968.94980      25556.61988   3.50870094e-03  -3.61879113e-05  -3.55734973e-07
  488      24968.85875      25556.62064   3.50904312e-03  -3.56850262e-05   1.61198034e-06
  489      24968.88929      25556.61994   3.50947440e-03  -3.53644966e-05   7.13951132e-08
  490      24968.94457      25556.62029   3.50834631e-03  -3.66139291e-05   4.29154492e-07
  491      24968.89462      25556.62031   3.50896720e-03  -3.59408083e-05   7.26344167e-07
  492      24968.89949      25556.62037   3.50892162e-03  -3.60799227e-05   7.92659517e-07
  493      24968.84855      25556.62033   3.50958727e-03  -3.52657244e-05   1.02001803e-06
