polar and equatorial radii for Neptune's 1-bar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
these models assume the voyager wind profile from Tollefson et al. (2018, Icarus 311).
the distribution of models in this file comes from randomly drawing wind fit coefficients from Gaussians with means and standard deviations from Table 1 (polynomial profiles).
index         r_pol_km          r_eq_km
  485   24285.51559665   24761.70381128
  486   24286.47691325   24761.72972013
  487   24316.64919527   24761.12937175
  488   24296.27899545   24761.94334971
  489   24274.99093725   24763.29715493
  490   24293.02419858   24761.89210650
  491   24265.93404216   24763.01887086
  492   24230.12969545   24764.00406499
  493   24328.18836596   24759.96248338
  494   24248.02450375   24763.03272210
  495   24303.26179119   24761.95309725
  496   24285.23804570   24762.47902066
  497   24308.89425215   24761.68801974
  498   24309.55104207   24761.28162922
  499   24268.42916364   24762.52399716
  500   24264.11751463   24762.82530439
  501   24281.54183962   24762.24859108
  502   24282.25530584   24762.01203838
  503   24315.23912535   24761.01398999
  504   24278.09137848   24761.60554179
  505   24284.55398051   24761.37625588
  506   24284.56179628   24761.30620682
  507   24298.50982350   24761.31027061
  508   24253.95771342   24762.63008959
  509   24280.52065755   24762.08714598
  510   24254.33255216   24762.91336274
  511   24285.88808002   24761.86400643
  512   24289.57722050   24761.77344047
  513   24346.21109594   24760.50612379
  514   24315.56225213   24760.56089209
  515   24270.62118506   24761.92324659
  516   24337.56858926   24759.24506686
  517   24288.87086281   24761.58744419
  518   24251.18721693   24762.58822576
  519   24235.64991675   24763.31725788
  520   24324.83535581   24759.85869461
  521   24300.51323945   24760.64019000
  522   24287.08847469   24763.21997466
  523   24331.68526662   24758.50634195
  524   24319.48075893   24761.44692587
  525   24262.52482049   24762.96697817
  526   24279.22814065   24762.48007496
  527   24232.79800183   24763.34065852
  528   24249.19285666   24764.81056853
  529   24243.63325270   24763.72686583
  530   24244.73899236   24764.55899735
  531   24296.24598010   24762.18761314
  532   24323.32900095   24760.54024917
  533   24250.78894528   24763.82312820
  534   24333.10495583   24759.19141204
  535   24300.29346913   24761.72909719
  536   24267.95424924   24762.81857591
  537   24313.07001759   24760.47431780
  538   24262.21862920   24763.39846771
  539   24318.57058079   24759.59859324
  540   24204.45332769   24764.83736533
  541   24306.56207183   24761.13555980
  542   24323.64032490   24760.55347047
  543   24279.90418638   24761.53495936
  544   24305.83006563   24760.57539862
  545   24321.53231851   24760.82802731
  546   24229.17522772   24763.56408058
  547   24261.84353714   24763.30538919
  548   24178.52296452   24764.36355301
  549   24277.86269193   24764.08709900
  550   24279.99818905   24762.94825719
  551   24309.32083050   24762.12615298
  552   24265.94086593   24761.06682346
  553   24193.15767509   24764.52817171
  554   24277.38514210   24762.33352813
  555   24306.22113306   24762.33563228
  556   24312.25366019   24760.89975077
  557   24182.17310953   24764.43055494
  558   24275.94434487   24761.96114127
  559   24323.43753189   24761.02329743
  560   24293.16554222   24761.99008174
  561   24282.52717244   24762.52915958
  562   24312.77146469   24759.90641563
  563   24259.62773695   24761.67783210
  564   24219.41201020   24764.08053047
  565   24269.79066298   24762.72434971
  566   24229.37589479   24764.54959349
  567   24293.27626370   24761.31852822
  568   24292.08287800   24761.21154199
  569   24311.28593876   24761.17883106
  570   24292.20543935   24761.80438549
  571   24287.09107375   24761.90899868
  572   24241.92330337   24763.58483492
  573   24263.33251678   24761.70602700
  574   24286.68520288   24763.55817277
  575   24288.12713302   24761.01495287
  576   24290.60679624   24761.13222082
  577   24294.69056731   24761.84301745
  578   24297.54462387   24761.29781992
  579   24311.06111748   24760.97044420
  580   24304.68913381   24760.03708536
  581   24291.71562015   24761.85968012
  582   24257.76291748   24763.80419749
  583   24260.33181063   24762.51991153
  584   24306.16201707   24760.58210247
  585   24278.33977491   24762.20129300
  586   24265.17419864   24762.83105434
  587   24267.15632281   24762.71117788
  588   24247.10701436   24762.67243313
  589   24286.67219679   24762.36498836
  590   24334.26303215   24760.49930557
