detailed model output for Saturns's 100-mbar isobaric surface. models are described in Mankovich et al. 2026, PSJ.
this is the isobaric shape model at 100 mbar assuming the zonal wind profile from García-Melendo et al. (2011, Icarus 215).
see saturn_model_reference_geoid.txt for the accompanying reference geoid rotating rigidly with period 10h35m.
mu=sin(phi), phi [radians], and lat_deg [degrees] refer to planetocentric latitude; lat_pg_deg gives planetographic latitude in degrees.
              mu          phi_rad          lat_deg       lat_pg_deg          psi_rad    omega_rad_s-1             r_km 
        -0.45102          0.46791         26.80917         32.03108          0.09114          0.00017        58895.598
        -0.44898          0.46562         26.67823         31.88666          0.09090          0.00017        58907.884
        -0.44694          0.46334         26.54745         31.74201          0.09066          0.00017        58920.127
        -0.44490          0.46106         26.41681         31.59707          0.09041          0.00017        58932.324
        -0.44286          0.45878         26.28632         31.45173          0.09015          0.00017        58944.476
        -0.44082          0.45651         26.15598         31.30632          0.08989          0.00017        58956.581
        -0.43878          0.45424         26.02578         31.16100          0.08963          0.00017        58968.640
        -0.43673          0.45197         25.89573         31.01586          0.08936          0.00017        58980.652
        -0.43469          0.44970         25.76582         30.87117          0.08911          0.00017        58992.619
        -0.43265          0.44743         25.63605         30.72683          0.08885          0.00017        59004.540
        -0.43061          0.44517         25.50642         30.58260          0.08860          0.00017        59016.416
        -0.42857          0.44291         25.37693         30.43840          0.08834          0.00017        59028.248
        -0.42653          0.44065         25.24758         30.29445          0.08808          0.00017        59040.035
        -0.42449          0.43840         25.11837         30.15073          0.08783          0.00017        59051.777
        -0.42245          0.43615         24.98930         30.00720          0.08758          0.00017        59063.476
        -0.42041          0.43390         24.86036         29.86389          0.08733          0.00017        59075.131
        -0.41837          0.43165         24.73155         29.72076          0.08708          0.00017        59086.742
        -0.41633          0.42940         24.60288         29.57765          0.08683          0.00017        59098.311
        -0.41429          0.42716         24.47434         29.43452          0.08657          0.00017        59109.836
        -0.41224          0.42492         24.34593         29.29159          0.08632          0.00017        59121.317
        -0.41020          0.42268         24.21766         29.14867          0.08606          0.00017        59132.755
        -0.40816          0.42044         24.08951         29.00579          0.08581          0.00017        59144.150
        -0.40612          0.41821         23.96148         28.86309          0.08555          0.00017        59155.501
        -0.40408          0.41597         23.83359         28.71993          0.08528          0.00017        59166.808
        -0.40204          0.41374         23.70582         28.57663          0.08501          0.00017        59178.071
        -0.40000          0.41152         23.57818         28.43327          0.08474          0.00017        59189.289
        -0.39796          0.40929         23.45066         28.28995          0.08446          0.00017        59200.461
        -0.39592          0.40707         23.32326         28.14672          0.08419          0.00017        59211.588
        -0.39388          0.40485         23.19599         28.00357          0.08391          0.00017        59222.670
        -0.39184          0.40263         23.06883         27.86058          0.08363          0.00017        59233.707
        -0.38980          0.40041         22.94180         27.71769          0.08335          0.00017        59244.699
        -0.38776          0.39819         22.81489         27.57486          0.08308          0.00017        59255.645
        -0.38571          0.39598         22.68809         27.43210          0.08280          0.00017        59266.547
        -0.38367          0.39377         22.56141         27.28947          0.08252          0.00017        59277.404
        -0.38163          0.39156         22.43485         27.14676          0.08224          0.00017        59288.217
        -0.37959          0.38936         22.30840         27.00402          0.08195          0.00017        59298.984
        -0.37755          0.38715         22.18207         26.86201          0.08168          0.00017        59309.706
        -0.37551          0.38495         22.05585         26.71972          0.08140          0.00017        59320.385
        -0.37347          0.38275         21.92974         26.57710          0.08111          0.00017        59331.018
        -0.37143          0.38055         21.80375         26.43388          0.08081          0.00017        59341.605
        -0.36939          0.37835         21.67786         26.29039          0.08050          0.00017        59352.145
        -0.36735          0.37615         21.55209         26.14774          0.08021          0.00017        59362.638
        -0.36531          0.37396         21.42642         26.00655          0.07994          0.00017        59373.086
        -0.36327          0.37177         21.30087         25.86448          0.07965          0.00017        59383.491
        -0.36122          0.36958         21.17542         25.72224          0.07936          0.00017        59393.851
        -0.35918          0.36739         21.05007         25.57985          0.07906          0.00017        59404.166
        -0.35714          0.36521         20.92483         25.43725          0.07876          0.00017        59414.434
        -0.35510          0.36302         20.79970         25.29489          0.07846          0.00017        59424.656
        -0.35306          0.36084         20.67467         25.15258          0.07815          0.00017        59434.832
        -0.35102          0.35866         20.54974         25.01003          0.07785          0.00017        59444.961
        -0.34898          0.35648         20.42492         24.86807          0.07755          0.00017        59455.045
        -0.34694          0.35431         20.30019         24.72619          0.07725          0.00017        59465.083
        -0.34490          0.35213         20.17557         24.58410          0.07694          0.00017        59475.075
        -0.34286          0.34996         20.05104         24.44177          0.07663          0.00017        59485.022
        -0.34082          0.34779         19.92662         24.29920          0.07632          0.00017        59494.921
        -0.33878          0.34562         19.80229         24.15638          0.07599          0.00017        59504.772
        -0.33673          0.34345         19.67806         24.01346          0.07567          0.00017        59514.576
        -0.33469          0.34128         19.55392         23.87054          0.07534          0.00017        59524.330
        -0.33265          0.33912         19.42988         23.72759          0.07501          0.00017        59534.037
        -0.33061          0.33695         19.30594         23.58432          0.07467          0.00017        59543.694
        -0.32857          0.33479         19.18209         23.44134          0.07434          0.00017        59553.303
        -0.32653          0.33263         19.05833         23.29859          0.07401          0.00017        59562.862
        -0.32449          0.33047         18.93467         23.15618          0.07368          0.00017        59572.373
        -0.32245          0.32832         18.81109         23.01352          0.07335          0.00017        59581.836
        -0.32041          0.32616         18.68761         22.87064          0.07301          0.00017        59591.250
        -0.31837          0.32401         18.56422         22.72746          0.07266          0.00017        59600.615
